Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,MIA,NL,46,0,0,3.38,10,0,0,10.2,5,4,4,3,8,11,1.22
2020,LAA,AL,13,0,0,7.71,2,0,0,2.1,3,2,2,0,2,1,2.14
