Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,PIT,NL,41,0,0,7.04,4,1,0,7.2,13,6,6,2,6,1,2.48
2014,MIN,AL,31,0,0,2.45,7,0,0,7.1,8,2,2,0,2,6,1.36
