Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,SD,NL,64,0,0,7.07,10,0,0,14.0,18,11,11,1,4,10,1.57
2012,OAK,AL,148,2,0,2.55,30,0,1,35.1,30,11,10,2,12,30,1.19
2013,OAK,AL,114,0,0,4.39,18,0,0,26.2,26,13,13,3,7,19,1.24
2014,OAK,AL,47,1,0,4.63,13,0,0,11.2,11,6,6,4,0,11,0.94
2015,OAK,AL,238,2,2,4.35,54,0,0,60.0,58,31,29,14,4,64,1.03
2016,SEA,AL,49,0,0,0.00,12,0,0,14.0,5,0,0,0,2,15,0.50
