Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,KC,AL,222,1,6,4.32,10,10,0,50.0,52,29,24,8,22,49,1.48
2021,KC,AL,556,6,7,4.43,29,20,0,130.0,121,67,64,22,59,114,1.38
2022,KC,AL,587,3,13,5.58,28,27,0,129.0,156,87,80,18,63,110,1.70
