Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2009,MIN,AL,359,5,2,3.64,24,9,0,84.0,84,37,34,7,31,53,1.37
2010,MIN,AL,535,10,3,2.62,53,13,0,130.2,122,42,38,11,35,78,1.20
2011,MIN,AL,711,9,14,5.23,32,28,0,161.2,193,102,94,21,52,115,1.52
2012,MIN,AL,472,4,12,5.12,55,11,0,109.0,126,71,62,10,27,69,1.40
2013,MIN,AL,268,6,2,3.98,73,0,1,61.0,68,28,27,4,22,56,1.48
2014,MIN,AL,229,3,3,3.31,62,0,0,54.1,52,20,20,6,20,33,1.33
2015,MIN,AL,209,4,1,4.25,55,0,1,48.2,46,24,23,5,21,24,1.38
2016,BAL,AL,55,1,0,4.05,14,0,0,13.1,13,6,6,2,3,10,1.20
2017,CHC,NL,257,1,1,2.74,68,0,0,62.1,58,19,19,6,18,61,1.22
