Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,CWS,AL,137,1,1,3.94,6,5,0,29.2,34,13,13,0,13,21,1.58
2015,OAK,AL,361,1,8,3.56,18,13,0,86.0,78,36,34,5,30,64,1.26
2016,OAK,AL,133,0,2,6.11,5,5,0,28.0,35,20,19,5,14,23,1.75
2018,OAK,AL,204,2,3,3.02,11,7,0,47.2,40,21,16,4,19,41,1.24
2019,OAK,AL,612,10,5,3.81,28,25,0,144.0,125,66,61,21,47,141,1.19
2020,OAK,AL,261,5,2,2.29,11,11,0,63.0,56,18,16,6,17,55,1.16
2021,OAK,AL,637,12,4,3.15,27,27,0,157.1,127,55,55,15,39,159,1.06
2022,NYM,NL,745,15,9,3.42,30,30,0,181.2,159,71,69,19,49,167,1.14
