Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,PHI,NL,138,2,2,4.91,6,6,0,33.0,33,18,18,8,7,30,1.21
2013,PHI,NL,282,2,7,6.56,13,11,0,60.1,83,45,44,7,25,41,1.79
2017,SEA,AL,4,1,0,0.00,1,0,0,1.0,2,0,0,0,0,1,2.00
