Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,HOU,AL,520,6,7,3.22,22,22,0,125.2,106,49,45,10,43,129,1.19
2016,HOU,AL,352,6,5,3.22,14,14,0,81.0,80,29,29,5,45,106,1.54
2017,HOU,AL,512,7,4,4.25,22,22,0,118.2,114,61,56,8,40,132,1.30
2018,HOU,AL,527,10,6,3.86,25,22,0,128.1,100,60,55,12,50,142,1.17
2020,HOU,AL,227,3,3,3.93,11,11,0,55.0,44,29,24,5,20,56,1.16
2021,HOU,AL,684,13,5,3.16,28,28,0,162.1,122,59,57,13,76,185,1.22
