Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2022,NYY,AL,83,3,0,2.05,7,2,0,22.0,14,5,5,1,5,15,0.86
2022,OAK,AL,205,3,3,4.69,10,9,0,48.0,53,26,25,7,18,36,1.48
2022,2 Teams,,288,6,3,3.86,17,11,0,70.0,67,31,30,8,23,51,1.29
