Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,CWS,AL,46,0,0,3.18,9,0,0,11.1,9,4,4,0,4,10,1.15
2014,CWS,AL,296,6,5,3.99,57,0,0,67.2,59,31,30,6,42,58,1.49
2015,CWS,AL,150,1,0,6.30,27,0,0,30.0,41,26,21,3,22,22,2.10
