Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2010,CIN,NL,419,5,4,3.51,17,17,0,102.2,85,45,40,9,26,86,1.08
2011,CIN,NL,463,6,6,4.84,22,18,0,106.0,118,57,57,10,40,76,1.49
2012,CHC,NL,649,6,13,4.27,26,26,0,156.0,133,80,74,25,54,119,1.20
2013,CHC,NL,821,9,12,3.11,32,32,0,200.0,163,73,69,18,66,144,1.15
2014,CHC,NL,781,8,13,5.03,31,31,0,173.2,190,110,97,20,76,146,1.53
2015,CHC,NL,419,5,4,3.84,54,9,4,100.2,86,48,43,11,39,118,1.24
2016,CHC,NL,252,4,0,2.95,77,0,0,61.0,45,24,20,8,24,47,1.13
2017,KC,AL,195,1,3,6.91,28,3,0,41.2,56,33,32,4,20,29,1.82
2017,SD,NL,241,3,4,6.71,11,11,0,52.1,62,44,39,15,25,36,1.66
