Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2008,FLA,NL,365,6,4,2.88,15,14,0,84.1,76,30,27,3,36,52,1.33
2009,FLA,NL,682,9,13,5.21,29,29,0,159.0,169,100,92,29,59,107,1.43
2010,FLA,NL,758,12,9,4.58,30,30,0,175.0,187,94,89,17,60,102,1.41
2011,FLA,NL,719,5,13,4.89,29,29,0,165.2,187,96,90,23,49,117,1.42
2012,CHC,NL,507,3,12,6.31,21,21,0,111.1,137,81,78,16,43,61,1.62
2013,COL,NL,47,0,0,10.80,6,0,0,8.1,19,10,10,1,1,3,2.40
2015,PIT,NL,7,0,0,0.00,1,0,0,2.0,2,0,0,0,0,0,1.00
2017,CWS,AL,76,1,2,4.66,6,2,0,19.1,16,11,10,4,5,10,1.09
