Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,MIA,NL,139,1,2,5.17,6,6,0,31.1,32,18,18,3,19,27,1.63
2018,MIA,NL,129,2,2,7.16,7,5,0,27.2,34,22,22,4,15,17,1.77
2019,LAA,AL,327,4,4,5.38,17,12,0,72.0,85,50,43,18,26,55,1.54
2020,LAA,AL,9,0,0,16.20,1,1,0,1.2,3,4,3,2,0,2,1.80
2021,PIT,NL,117,1,2,3.71,6,6,0,26.2,26,12,11,2,10,23,1.35
