Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,AZ,NL,96,3,0,1.48,25,0,2,24.1,15,7,4,2,9,28,0.99
2020,AZ,NL,79,0,2,6.75,19,0,1,16.0,21,13,12,3,13,18,2.13
2021,AZ,NL,129,0,1,6.35,32,0,0,28.1,30,24,20,7,14,31,1.55
2022,AZ,NL,124,1,1,3.38,30,0,1,29.1,27,14,11,1,11,30,1.30
