Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,BOS,AL,13,0,1,22.50,1,1,0,2.0,5,5,5,1,2,2,3.50
2022,BOS,AL,334,3,6,5.47,21,12,0,77.1,81,49,47,12,29,77,1.42
