Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,MIN,AL,97,0,0,6.14,28,0,0,22.0,16,15,15,3,15,24,1.41
2016,MIN,AL,101,0,1,3.96,26,0,0,25.0,18,13,11,3,10,24,1.12
