Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,TOR,AL,75,0,2,7.63,17,0,0,15.1,17,14,13,4,9,21,1.70
2020,TOR,AL,57,2,1,1.23,15,0,2,14.2,8,3,2,2,5,21,0.89
2021,TOR,AL,253,7,1,2.14,62,0,23,63.0,41,17,15,7,25,85,1.05
2022,TOR,AL,258,5,4,2.11,63,0,36,64.0,44,18,15,4,21,73,1.02
