,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
1,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
2,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
3,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
4,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
5,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
6,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
7,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
8,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
9,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
10,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
11,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
12,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
13,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
14,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
15,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
16,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
17,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
18,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
19,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
20,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
21,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
22,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
23,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
24,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
25,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
26,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
27,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
28,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
29,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
30,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
31,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
32,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
33,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
34,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
35,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
36,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
37,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
38,2020,143,36,3,1,4,15,4,0,34,.252,.272,.371,.643
39,2021,550,155,25,6,11,57,31,0,120,.282,.321,.409,.730
40,2022,637,180,26,9,11,71,25,0,111,.283,.312,.403,.715
41,2023,380,101,19,5,3,40,22,0,77,.266,.307,.366,.673
42,2017,165,41,4,4,4,10,3,0,49,.248,.271,.394,.665
43,2018,554,142,26,8,9,51,29,4,119,.256,.295,.381,.676
44,2019,616,177,30,7,15,72,31,2,124,.287,.323,.432,.755
