,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
1,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
2,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
3,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
4,2022,544,140,28,1,30,107,59,4,95,.257,.330,.478,.808
5,2023,358,108,25,0,17,68,46,5,56,.302,.379,.514,.893
6,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
7,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
8,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
9,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
10,2022,544,140,28,1,30,107,59,4,95,.257,.330,.478,.808
11,2023,358,108,25,0,17,68,46,5,56,.302,.379,.514,.893
12,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
13,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
14,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
15,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
16,2022,544,140,28,1,30,107,59,4,95,.257,.330,.478,.808
17,2023,358,108,25,0,17,68,46,5,56,.302,.379,.514,.893
18,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
19,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
20,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
21,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
22,2022,544,140,28,1,30,107,59,4,95,.257,.330,.478,.808
23,2023,358,108,25,0,17,68,46,5,56,.302,.379,.514,.893
24,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
25,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
26,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
27,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
28,2022,544,140,28,1,30,107,59,4,95,.257,.330,.478,.808
29,2023,358,108,25,0,17,68,46,5,56,.302,.379,.514,.893
30,2018,64,9,2,1,0,4,6,0,13,.141,.236,.203,.439
31,2019,67,18,6,0,4,11,4,1,20,.269,.319,.537,.856
32,2020,209,56,12,6,9,42,18,2,46,.268,.325,.512,.837
33,2021,506,149,37,3,30,92,53,5,90,.294,.359,.557,.916
