,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2014,4,1,0,0,0,0,0,0,2,.250,.250,.250,.500
1,2015,5,1,0,0,0,0,0,0,2,.200,.200,.200,.400
2,2016,7,0,0,0,0,0,1,0,5,.000,.125,.000,.125
3,2018,2,2,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
4,2019,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500
5,2021,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
6,2021,27,4,0,0,1,2,0,0,9,.148,.148,.259,.407
7,2021,29,4,0,0,1,2,0,0,10,.138,.138,.241,.379
8,2023,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
9,2014,4,1,0,0,0,0,0,0,2,.250,.250,.250,.500
10,2015,5,1,0,0,0,0,0,0,2,.200,.200,.200,.400
11,2016,7,0,0,0,0,0,1,0,5,.000,.125,.000,.125
12,2018,2,2,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
13,2019,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500
14,2021,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
15,2021,27,4,0,0,1,2,0,0,9,.148,.148,.259,.407
16,2021,29,4,0,0,1,2,0,0,10,.138,.138,.241,.379
17,2023,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
18,2014,4,1,0,0,0,0,0,0,2,.250,.250,.250,.500
19,2015,5,1,0,0,0,0,0,0,2,.200,.200,.200,.400
20,2016,7,0,0,0,0,0,1,0,5,.000,.125,.000,.125
21,2018,2,2,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
22,2019,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500
23,2021,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
24,2021,27,4,0,0,1,2,0,0,9,.148,.148,.259,.407
25,2021,29,4,0,0,1,2,0,0,10,.138,.138,.241,.379
26,2023,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
27,2014,4,1,0,0,0,0,0,0,2,.250,.250,.250,.500
