,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
1,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
2,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
3,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
4,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
5,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
6,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
7,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
8,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
9,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
10,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
11,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
12,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
13,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
14,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
15,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
16,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
17,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
18,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
19,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
20,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
21,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
22,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
23,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
24,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
25,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
26,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
27,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
28,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
29,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
30,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
31,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
32,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
33,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
34,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
35,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
36,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
37,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
38,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
39,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
40,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
41,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
42,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
43,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
44,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
45,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
46,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
47,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
48,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
49,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
50,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
51,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
52,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
53,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
54,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
55,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
56,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
57,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
58,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
59,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
60,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
61,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
62,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
63,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
64,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
65,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
66,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
67,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
68,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
69,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
70,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
71,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
72,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
73,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
74,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
75,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
76,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
77,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
78,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
79,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
80,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
81,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
82,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
83,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
84,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
85,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
86,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
87,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
88,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
89,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
90,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
91,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
92,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
93,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
94,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
95,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
96,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
97,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
98,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
99,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
100,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
101,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
102,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
103,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
104,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
105,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
106,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
107,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
108,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
109,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
110,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
111,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
112,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
113,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
114,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
115,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
116,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
117,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
118,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
119,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
120,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
121,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
122,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
123,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
124,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
125,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
126,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
127,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
128,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
129,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
130,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
131,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
132,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
133,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
134,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
135,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
136,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
137,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
138,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
139,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
140,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
141,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
142,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
143,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
144,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
145,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
146,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
147,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
148,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
149,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
150,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
151,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
152,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
153,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
154,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
155,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
156,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
157,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
158,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
159,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
160,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
161,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
162,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
163,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
164,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
165,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
166,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
167,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
168,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
169,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
170,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
171,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
172,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
173,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
174,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
175,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
176,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
177,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
178,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
179,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
180,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
181,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
182,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
183,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
184,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
185,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
186,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
187,2022,351,80,18,2,9,51,25,0,82,.228,.281,.368,.649
188,2023,307,81,15,1,10,46,24,0,72,.264,.318,.417,.735
189,2015,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
190,2016,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000
191,2017,188,42,14,0,1,19,11,0,38,.223,.265,.314,.579
192,2018,252,72,12,0,10,34,21,1,40,.286,.339,.452,.791
193,2019,303,73,14,0,2,28,23,0,56,.241,.296,.307,.603
194,2020,68,16,2,0,2,9,5,0,15,.235,.288,.353,.641
195,2021,338,83,18,1,18,44,30,1,60,.246,.310,.464,.774
