,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
1,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
2,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
3,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
4,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
5,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
6,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
7,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
8,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
9,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
10,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
11,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
12,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
13,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
14,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
15,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
16,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
17,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
18,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
19,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
20,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
21,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
22,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
23,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
24,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
25,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
26,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
27,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
28,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
29,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
30,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
31,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
32,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
33,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
34,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
35,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
36,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
37,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
38,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
39,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
40,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
41,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
42,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
43,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
44,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
45,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
46,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
47,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
48,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
49,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
50,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
51,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
52,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
53,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
54,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
55,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
56,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
57,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
58,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
59,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
60,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
61,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
62,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
63,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
64,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
65,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
66,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
67,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
68,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
69,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
70,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
71,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
72,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
73,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
74,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
75,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
76,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
77,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
78,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
79,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
80,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
81,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
82,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
83,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
84,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
85,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
86,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
87,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
88,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
89,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
90,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
91,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
92,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
93,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
94,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
95,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
96,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
97,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
98,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
99,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
100,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
101,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
102,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
103,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
104,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
105,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
106,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
107,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
108,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
109,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
110,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
111,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
112,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
113,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
114,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
115,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
116,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
117,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
118,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
119,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
120,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
121,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
122,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
123,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
124,2022,342,84,17,1,21,46,91,4,62,.246,.408,.485,.893
125,2022,182,43,8,1,6,16,44,2,34,.236,.388,.390,.778
126,2022,524,127,25,2,27,62,135,6,96,.242,.401,.452,.853
127,2023,344,91,24,0,19,60,93,8,88,.265,.419,.500,.919
128,2018,414,121,25,1,22,70,79,10,99,.292,.406,.517,.923
129,2019,542,153,32,5,34,110,108,3,132,.282,.401,.548,.949
130,2020,154,54,14,0,13,37,41,12,28,.351,.490,.695,1.185
131,2021,502,157,20,2,29,95,145,23,93,.313,.465,.534,.999
