,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
1,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
2,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
3,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
4,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
5,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
6,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
7,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
8,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
9,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
10,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
11,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
12,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
13,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
14,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
15,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
16,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
17,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
18,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
19,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
20,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
21,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
22,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
23,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
24,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
25,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
26,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
27,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
28,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
29,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
30,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
31,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
32,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
33,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
34,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
35,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
36,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
37,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
38,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
39,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
40,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
41,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
42,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
43,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
44,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
45,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
46,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
47,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
48,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
49,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
50,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
51,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
52,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
53,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
54,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
55,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
56,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
57,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
58,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
59,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
60,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
61,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
62,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
63,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
64,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
65,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
66,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
67,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
68,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
69,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
70,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
71,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
72,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
73,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
74,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
75,2019,375,96,20,4,12,42,30,0,101,.256,.315,.427,.742
76,2020,70,13,6,0,2,8,6,0,15,.186,.247,.357,.604
77,2021,111,28,4,0,1,8,12,0,16,.252,.323,.315,.638
78,2022,373,86,13,0,5,25,30,0,76,.231,.296,.306,.602
79,2023,210,49,8,0,8,36,23,0,51,.233,.309,.386,.695
