,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,13,2,0,0,0,1,1,1,3,.154,.214,.154,.368
1,2018,2,0,0,0,0,0,2,0,0,.000,.500,.000,.500
2,2018,54,10,2,0,3,8,3,0,19,.185,.241,.389,.630
3,2018,56,10,2,0,3,8,5,0,19,.179,.258,.375,.633
4,2019,226,60,11,2,8,22,13,1,56,.265,.316,.438,.754
5,2020,39,3,1,0,1,2,1,0,9,.077,.143,.179,.322
6,2021,250,65,15,3,6,35,17,0,49,.260,.322,.416,.738
7,2022,289,70,22,0,6,31,7,0,65,.242,.264,.381,.645
8,2023,150,34,11,0,5,19,6,0,38,.227,.258,.400,.658
9,2017,13,2,0,0,0,1,1,1,3,.154,.214,.154,.368
10,2018,2,0,0,0,0,0,2,0,0,.000,.500,.000,.500
11,2018,54,10,2,0,3,8,3,0,19,.185,.241,.389,.630
12,2018,56,10,2,0,3,8,5,0,19,.179,.258,.375,.633
13,2019,226,60,11,2,8,22,13,1,56,.265,.316,.438,.754
14,2020,39,3,1,0,1,2,1,0,9,.077,.143,.179,.322
15,2021,250,65,15,3,6,35,17,0,49,.260,.322,.416,.738
16,2022,289,70,22,0,6,31,7,0,65,.242,.264,.381,.645
17,2023,150,34,11,0,5,19,6,0,38,.227,.258,.400,.658
18,2017,13,2,0,0,0,1,1,1,3,.154,.214,.154,.368
19,2018,2,0,0,0,0,0,2,0,0,.000,.500,.000,.500
20,2018,54,10,2,0,3,8,3,0,19,.185,.241,.389,.630
21,2018,56,10,2,0,3,8,5,0,19,.179,.258,.375,.633
22,2019,226,60,11,2,8,22,13,1,56,.265,.316,.438,.754
23,2020,39,3,1,0,1,2,1,0,9,.077,.143,.179,.322
24,2021,250,65,15,3,6,35,17,0,49,.260,.322,.416,.738
25,2022,289,70,22,0,6,31,7,0,65,.242,.264,.381,.645
26,2023,150,34,11,0,5,19,6,0,38,.227,.258,.400,.658
