,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2010,32,5,1,0,1,4,2,0,12,.156,.206,.281,.487
1,2012,274,66,16,0,9,33,14,0,61,.241,.289,.398,.687
2,2013,579,174,37,3,24,93,76,2,110,.301,.384,.499,.883
3,2014,608,155,31,2,29,98,76,5,130,.255,.342,.456,.798
4,2015,620,184,41,2,41,123,73,0,133,.297,.371,.568,.939
5,2016,577,164,32,5,37,99,109,6,119,.284,.404,.549,.953
6,2017,415,112,21,0,33,78,76,1,111,.270,.385,.559,.944
7,2018,137,32,11,0,5,16,21,2,44,.234,.333,.423,.756
8,2018,50,14,3,0,3,7,10,0,10,.280,.400,.520,.920
9,2018,187,46,14,0,8,23,31,2,54,.246,.352,.449,.801
10,2019,549,142,33,0,37,94,100,2,155,.259,.379,.521,.900
11,2020,81,18,2,0,6,11,18,1,24,.222,.373,.469,.842
12,2021,457,113,26,0,26,72,74,2,114,.247,.352,.475,.827
13,2022,478,106,28,0,15,62,54,1,148,.222,.308,.374,.682
14,2023,106,15,1,0,10,15,12,0,32,.142,.225,.434,.659
15,2010,32,5,1,0,1,4,2,0,12,.156,.206,.281,.487
16,2012,274,66,16,0,9,33,14,0,61,.241,.289,.398,.687
17,2013,579,174,37,3,24,93,76,2,110,.301,.384,.499,.883
18,2014,608,155,31,2,29,98,76,5,130,.255,.342,.456,.798
19,2015,620,184,41,2,41,123,73,0,133,.297,.371,.568,.939
20,2016,577,164,32,5,37,99,109,6,119,.284,.404,.549,.953
21,2017,415,112,21,0,33,78,76,1,111,.270,.385,.559,.944
22,2018,137,32,11,0,5,16,21,2,44,.234,.333,.423,.756
23,2018,50,14,3,0,3,7,10,0,10,.280,.400,.520,.920
24,2018,187,46,14,0,8,23,31,2,54,.246,.352,.449,.801
25,2019,549,142,33,0,37,94,100,2,155,.259,.379,.521,.900
26,2020,81,18,2,0,6,11,18,1,24,.222,.373,.469,.842
27,2021,457,113,26,0,26,72,74,2,114,.247,.352,.475,.827
28,2022,478,106,28,0,15,62,54,1,148,.222,.308,.374,.682
29,2023,106,15,1,0,10,15,12,0,32,.142,.225,.434,.659
30,2010,32,5,1,0,1,4,2,0,12,.156,.206,.281,.487
31,2012,274,66,16,0,9,33,14,0,61,.241,.289,.398,.687
32,2013,579,174,37,3,24,93,76,2,110,.301,.384,.499,.883
33,2014,608,155,31,2,29,98,76,5,130,.255,.342,.456,.798
34,2015,620,184,41,2,41,123,73,0,133,.297,.371,.568,.939
35,2016,577,164,32,5,37,99,109,6,119,.284,.404,.549,.953
36,2017,415,112,21,0,33,78,76,1,111,.270,.385,.559,.944
37,2018,137,32,11,0,5,16,21,2,44,.234,.333,.423,.756
38,2018,50,14,3,0,3,7,10,0,10,.280,.400,.520,.920
39,2018,187,46,14,0,8,23,31,2,54,.246,.352,.449,.801
40,2019,549,142,33,0,37,94,100,2,155,.259,.379,.521,.900
41,2020,81,18,2,0,6,11,18,1,24,.222,.373,.469,.842
42,2021,457,113,26,0,26,72,74,2,114,.247,.352,.475,.827
43,2022,478,106,28,0,15,62,54,1,148,.222,.308,.374,.682
44,2023,106,15,1,0,10,15,12,0,32,.142,.225,.434,.659
45,2010,32,5,1,0,1,4,2,0,12,.156,.206,.281,.487
46,2012,274,66,16,0,9,33,14,0,61,.241,.289,.398,.687
47,2013,579,174,37,3,24,93,76,2,110,.301,.384,.499,.883
48,2014,608,155,31,2,29,98,76,5,130,.255,.342,.456,.798
49,2015,620,184,41,2,41,123,73,0,133,.297,.371,.568,.939
50,2016,577,164,32,5,37,99,109,6,119,.284,.404,.549,.953
