,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
1,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
2,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
3,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
4,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
5,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
6,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
7,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
8,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
9,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
10,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
11,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
12,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
13,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
14,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
15,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
16,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
17,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
18,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
19,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
20,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
21,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
22,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
23,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
24,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
25,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
26,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
27,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
28,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
29,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
30,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
31,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
32,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
33,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
34,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
35,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
36,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
37,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
38,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
39,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
40,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
41,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
42,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
43,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
44,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
45,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
46,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
47,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
48,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
49,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
50,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
51,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
52,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
53,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
54,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
55,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
56,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
57,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
58,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
59,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
60,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
61,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
62,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
63,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
64,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
65,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
66,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
67,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
68,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
69,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
70,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
71,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
72,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
73,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
74,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
75,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
76,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
77,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
78,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
79,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
80,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
81,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
82,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
83,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
84,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
85,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
86,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
87,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
88,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
89,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
90,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
91,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
92,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
93,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
94,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
95,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
96,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
97,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
98,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
99,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
100,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
101,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
102,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
103,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
104,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
105,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
106,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
107,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
108,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
109,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
110,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
111,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
112,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
113,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
114,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
115,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
116,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
117,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
118,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
119,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
120,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
121,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
122,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
123,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
124,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
125,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
126,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
127,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
128,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
129,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
130,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
131,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
132,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
133,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
134,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
135,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
136,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
137,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
138,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
139,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
140,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
141,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
142,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
143,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
144,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
145,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
146,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
147,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
148,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
149,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
150,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
151,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
152,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
153,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
154,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
155,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
156,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
157,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
158,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
159,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
160,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
161,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
162,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
163,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
164,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
165,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
166,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
167,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
168,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
169,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
170,2020,82,17,4,0,0,8,4,0,22,.207,.244,.256,.500
171,2021,325,85,13,1,2,34,38,0,71,.262,.339,.326,.665
172,2021,239,68,16,0,2,14,29,0,50,.285,.362,.377,.739
173,2021,564,153,29,1,4,48,67,0,121,.271,.349,.348,.697
174,2022,535,118,22,3,0,32,54,0,87,.221,.291,.273,.564
175,2023,325,79,15,3,0,17,32,0,75,.243,.311,.308,.619
176,2018,9,3,0,0,1,1,1,0,0,.333,.400,.667,1.067
177,2019,108,29,4,2,0,7,19,0,24,.269,.378,.343,.721
