,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2011,128,18,8,1,1,9,21,1,46,.141,.281,.242,.523
1,2012,337,96,15,0,15,48,27,1,62,.285,.342,.463,.805
2,2013,606,141,40,2,23,80,76,7,127,.233,.323,.419,.742
3,2014,524,150,28,1,32,78,73,7,116,.286,.386,.527,.913
4,2015,586,163,38,3,31,101,78,9,105,.278,.387,.512,.899
5,2016,583,170,43,4,32,109,74,8,108,.292,.385,.544,.929
6,2017,572,156,32,3,32,109,91,11,90,.273,.392,.507,.899
7,2018,566,160,29,1,25,101,70,15,80,.283,.376,.470,.846
8,2019,512,150,29,3,27,94,71,3,86,.293,.405,.520,.925
9,2020,203,45,6,0,11,24,28,4,38,.222,.342,.414,.756
10,2021,323,80,16,3,14,40,36,2,59,.248,.346,.446,.792
11,2021,173,43,7,0,8,21,16,0,28,.249,.340,.428,.768
12,2021,496,123,23,3,22,61,52,2,87,.248,.344,.440,.784
13,2022,465,104,21,1,32,75,58,6,101,.224,.338,.480,.818
14,2023,344,87,14,0,12,41,34,1,87,.253,.338,.398,.736
15,2011,128,18,8,1,1,9,21,1,46,.141,.281,.242,.523
16,2012,337,96,15,0,15,48,27,1,62,.285,.342,.463,.805
17,2013,606,141,40,2,23,80,76,7,127,.233,.323,.419,.742
18,2014,524,150,28,1,32,78,73,7,116,.286,.386,.527,.913
19,2015,586,163,38,3,31,101,78,9,105,.278,.387,.512,.899
20,2016,583,170,43,4,32,109,74,8,108,.292,.385,.544,.929
21,2017,572,156,32,3,32,109,91,11,90,.273,.392,.507,.899
22,2018,566,160,29,1,25,101,70,15,80,.283,.376,.470,.846
23,2019,512,150,29,3,27,94,71,3,86,.293,.405,.520,.925
24,2020,203,45,6,0,11,24,28,4,38,.222,.342,.414,.756
25,2021,323,80,16,3,14,40,36,2,59,.248,.346,.446,.792
26,2021,173,43,7,0,8,21,16,0,28,.249,.340,.428,.768
27,2021,496,123,23,3,22,61,52,2,87,.248,.344,.440,.784
28,2022,465,104,21,1,32,75,58,6,101,.224,.338,.480,.818
29,2023,344,87,14,0,12,41,34,1,87,.253,.338,.398,.736
30,2011,128,18,8,1,1,9,21,1,46,.141,.281,.242,.523
