,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
1,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
2,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
3,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
4,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
5,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
6,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
7,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
8,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
9,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
10,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
11,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
12,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
13,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
14,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
15,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
16,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
17,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
18,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
19,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
20,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
21,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
22,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
23,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
24,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
25,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
26,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
27,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
28,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
29,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
30,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
31,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
32,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
33,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
34,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
35,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
36,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
37,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
38,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
39,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
40,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
41,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
42,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
43,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
44,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
45,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
46,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
47,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
48,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
49,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
50,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
51,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
52,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
53,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
54,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
55,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
56,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
57,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
58,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
59,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
60,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
61,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
62,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
63,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
64,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
65,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
66,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
67,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
68,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
69,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
70,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
71,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
72,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
73,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
74,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
75,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
76,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
77,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
78,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
79,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
80,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
81,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
82,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
83,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
84,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
85,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
86,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
87,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
88,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
89,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
90,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
91,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
92,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
93,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
94,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
95,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
96,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
97,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
98,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
99,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
100,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
101,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
102,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
103,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
104,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
105,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
106,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
107,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
108,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
109,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
110,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
111,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
112,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
113,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
114,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
115,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
116,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
117,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
118,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
119,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
120,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
121,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
122,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
123,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
124,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
125,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
126,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
127,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
128,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
129,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
130,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
131,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
132,2023,202,51,8,2,6,22,13,0,58,.252,.314,.401,.715
133,2017,20,6,1,0,0,2,0,0,3,.300,.300,.350,.650
134,2018,68,16,4,1,0,9,5,1,15,.235,.312,.324,.636
135,2019,183,42,6,0,9,27,10,1,59,.230,.279,.410,.689
136,2020,64,17,3,0,0,4,5,0,13,.266,.329,.313,.642
137,2021,483,127,22,2,16,63,22,1,97,.263,.316,.416,.732
138,2022,526,134,25,1,14,78,33,0,99,.255,.315,.386,.701
