,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2015,90,19,2,2,2,12,4,0,24,.211,.245,.344,.589
1,2016,335,82,13,2,2,12,42,0,100,.245,.332,.313,.645
2,2017,75,14,2,0,0,1,9,0,28,.187,.282,.213,.495
3,2018,347,90,12,3,4,17,37,0,73,.259,.332,.346,.678
4,2019,22,4,0,0,0,0,2,0,4,.182,.250,.182,.432
5,2020,15,1,0,0,0,0,2,0,7,.067,.176,.067,.243
6,2021,131,33,6,2,1,10,22,4,29,.252,.364,.351,.715
7,2022,54,9,0,0,0,2,8,0,9,.167,.286,.167,.453
8,2022,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
9,2022,55,9,0,0,0,2,8,0,10,.164,.281,.164,.445
10,2023,158,50,9,1,1,21,23,0,27,.316,.408,.405,.813
11,2015,90,19,2,2,2,12,4,0,24,.211,.245,.344,.589
12,2016,335,82,13,2,2,12,42,0,100,.245,.332,.313,.645
13,2017,75,14,2,0,0,1,9,0,28,.187,.282,.213,.495
14,2018,347,90,12,3,4,17,37,0,73,.259,.332,.346,.678
15,2019,22,4,0,0,0,0,2,0,4,.182,.250,.182,.432
16,2020,15,1,0,0,0,0,2,0,7,.067,.176,.067,.243
17,2021,131,33,6,2,1,10,22,4,29,.252,.364,.351,.715
18,2022,54,9,0,0,0,2,8,0,9,.167,.286,.167,.453
19,2022,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
20,2022,55,9,0,0,0,2,8,0,10,.164,.281,.164,.445
21,2023,158,50,9,1,1,21,23,0,27,.316,.408,.405,.813
22,2015,90,19,2,2,2,12,4,0,24,.211,.245,.344,.589
23,2016,335,82,13,2,2,12,42,0,100,.245,.332,.313,.645
24,2017,75,14,2,0,0,1,9,0,28,.187,.282,.213,.495
25,2018,347,90,12,3,4,17,37,0,73,.259,.332,.346,.678
26,2019,22,4,0,0,0,0,2,0,4,.182,.250,.182,.432
27,2020,15,1,0,0,0,0,2,0,7,.067,.176,.067,.243
28,2021,131,33,6,2,1,10,22,4,29,.252,.364,.351,.715
29,2022,54,9,0,0,0,2,8,0,9,.167,.286,.167,.453
30,2022,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
31,2022,55,9,0,0,0,2,8,0,10,.164,.281,.164,.445
32,2023,158,50,9,1,1,21,23,0,27,.316,.408,.405,.813
33,2015,90,19,2,2,2,12,4,0,24,.211,.245,.344,.589
34,2016,335,82,13,2,2,12,42,0,100,.245,.332,.313,.645
35,2017,75,14,2,0,0,1,9,0,28,.187,.282,.213,.495
36,2018,347,90,12,3,4,17,37,0,73,.259,.332,.346,.678
37,2019,22,4,0,0,0,0,2,0,4,.182,.250,.182,.432
38,2020,15,1,0,0,0,0,2,0,7,.067,.176,.067,.243
