,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
1,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
2,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
3,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
4,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
5,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
6,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
7,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
8,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
9,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
10,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
11,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
12,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
13,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
14,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
15,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
16,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
17,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
18,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
19,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
20,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
21,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
22,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
23,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
24,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
25,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
26,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
27,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
28,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
29,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
30,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
31,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
32,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
33,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
34,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
35,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
36,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
37,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
38,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
39,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
40,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
41,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
42,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
43,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
44,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
45,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
46,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
47,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
48,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
49,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
50,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
51,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
52,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
53,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
54,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
55,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
56,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
57,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
58,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
59,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
60,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
61,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
62,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
63,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
64,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
65,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
66,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
67,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
68,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
69,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
70,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
71,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
72,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
73,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
74,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
75,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
76,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
77,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
78,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
79,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
80,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
81,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
82,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
83,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
84,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
85,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
86,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
87,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
88,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
89,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
90,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
91,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
92,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
93,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
94,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
95,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
96,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
97,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
98,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
99,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
100,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
101,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
102,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
103,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
104,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
105,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
106,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
107,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
108,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
109,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
110,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
111,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
112,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
113,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
114,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
115,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
116,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
117,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
118,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
119,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
120,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
121,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
122,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
123,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
124,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
125,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
126,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
127,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
128,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
129,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
130,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
131,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
132,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
133,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
134,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
135,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
136,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
137,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
138,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
139,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
140,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
141,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
142,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
143,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
144,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
145,2019,556,141,33,6,19,82,52,2,113,.254,.316,.437,.753
146,2020,199,53,10,1,5,29,18,0,46,.266,.327,.402,.729
147,2021,434,96,30,3,5,38,34,3,104,.221,.280,.339,.619
148,2022,52,12,2,0,3,7,2,0,15,.231,.259,.442,.701
149,2023,141,33,9,0,2,14,8,0,36,.234,.275,.340,.615
150,2014,70,14,2,0,1,4,3,0,10,.200,.233,.271,.504
151,2015,421,95,17,6,9,34,29,1,81,.226,.275,.359,.634
152,2016,284,62,9,1,4,20,15,3,58,.218,.265,.299,.564
153,2017,167,42,8,1,6,21,10,3,39,.251,.298,.419,.717
154,2018,516,121,33,5,16,70,40,2,109,.234,.290,.411,.701
