,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2015,35,9,1,0,3,9,4,1,10,.257,.333,.543,.876
1,2016,44,12,2,0,5,13,4,0,19,.273,.347,.659,1.006
2,2017,24,1,1,0,0,1,2,1,9,.042,.115,.083,.198
3,2018,93,21,7,1,2,11,3,1,44,.226,.250,.387,.637
4,2019,260,71,12,1,18,40,19,0,87,.273,.324,.535,.859
5,2021,277,56,8,0,11,34,40,0,99,.202,.304,.350,.654
6,2022,33,10,2,0,1,1,8,0,13,.303,.439,.455,.894
7,2023,109,30,10,0,6,11,8,0,36,.275,.328,.532,.860
8,2015,35,9,1,0,3,9,4,1,10,.257,.333,.543,.876
9,2016,44,12,2,0,5,13,4,0,19,.273,.347,.659,1.006
10,2017,24,1,1,0,0,1,2,1,9,.042,.115,.083,.198
11,2018,93,21,7,1,2,11,3,1,44,.226,.250,.387,.637
12,2019,260,71,12,1,18,40,19,0,87,.273,.324,.535,.859
13,2021,277,56,8,0,11,34,40,0,99,.202,.304,.350,.654
14,2022,33,10,2,0,1,1,8,0,13,.303,.439,.455,.894
15,2023,109,30,10,0,6,11,8,0,36,.275,.328,.532,.860
16,2015,35,9,1,0,3,9,4,1,10,.257,.333,.543,.876
17,2016,44,12,2,0,5,13,4,0,19,.273,.347,.659,1.006
18,2017,24,1,1,0,0,1,2,1,9,.042,.115,.083,.198
19,2018,93,21,7,1,2,11,3,1,44,.226,.250,.387,.637
20,2019,260,71,12,1,18,40,19,0,87,.273,.324,.535,.859
21,2021,277,56,8,0,11,34,40,0,99,.202,.304,.350,.654
22,2022,33,10,2,0,1,1,8,0,13,.303,.439,.455,.894
23,2023,109,30,10,0,6,11,8,0,36,.275,.328,.532,.860
24,2015,35,9,1,0,3,9,4,1,10,.257,.333,.543,.876
25,2016,44,12,2,0,5,13,4,0,19,.273,.347,.659,1.006
26,2017,24,1,1,0,0,1,2,1,9,.042,.115,.083,.198
27,2018,93,21,7,1,2,11,3,1,44,.226,.250,.387,.637
