,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
1,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
2,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
3,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
4,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
5,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
6,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
7,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
8,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
9,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
10,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
11,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
12,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
13,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
14,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
15,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
16,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
17,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
18,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
19,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
20,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
21,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
22,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
23,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
24,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
25,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
26,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
27,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
28,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
29,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
30,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
31,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
32,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
33,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
34,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
35,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
36,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
37,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
38,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
39,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
40,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
41,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
42,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
43,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
44,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
45,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
46,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
47,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
48,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
49,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
50,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
51,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
52,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
53,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
54,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
55,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
56,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
57,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
58,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
59,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
60,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
61,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
62,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
63,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
64,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
65,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
66,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
67,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
68,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
69,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
70,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
71,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
72,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
73,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
74,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
75,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
76,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
77,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
78,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
79,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
80,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
81,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
82,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
83,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
84,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
85,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
86,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
87,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
88,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
89,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
90,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
91,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
92,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
93,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
94,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
95,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
96,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
97,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
98,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
99,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
100,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
101,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
102,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
103,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
104,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
105,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
106,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
107,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
108,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
109,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
110,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
111,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
112,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
113,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
114,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
115,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
116,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
117,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
118,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
119,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
120,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
121,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
122,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
123,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
124,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
125,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
126,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
127,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
128,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
129,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
130,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
131,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
132,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
133,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
134,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
135,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
136,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
137,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
138,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
139,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
140,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
141,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
142,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
143,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
144,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
145,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
146,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
147,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
148,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
149,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
150,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
151,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
152,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
153,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
154,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
155,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
156,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
157,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
158,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
159,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
160,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
161,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
162,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
163,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
164,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
165,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
166,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
167,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
168,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
169,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
170,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
171,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
172,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
173,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
174,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
175,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
176,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
177,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
178,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
179,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
180,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
181,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
182,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
183,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
184,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
185,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
186,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
187,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
188,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
189,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
190,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
191,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
192,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
193,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
194,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
195,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
196,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
197,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
198,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
199,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
200,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
201,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
202,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
203,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
204,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
205,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
206,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
207,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
208,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
209,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
210,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
211,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
212,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
213,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
214,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
215,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
216,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
217,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
218,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
219,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
220,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
221,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
222,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
223,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
224,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
225,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
226,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
227,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
228,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
229,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
230,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
231,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
232,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
233,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
234,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
235,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
236,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
237,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
238,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
239,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
240,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
241,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
242,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
243,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
244,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
245,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
246,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
247,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
248,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
249,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
250,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
251,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
252,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
253,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
254,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
255,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
256,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
257,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
258,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
259,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
260,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
261,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
262,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
263,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
264,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
265,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
266,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
267,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
268,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
269,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
270,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
271,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
272,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
273,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
274,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
275,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
276,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
277,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
278,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
279,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
280,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
281,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
282,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
283,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
284,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
285,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
286,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
287,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
288,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
289,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
290,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
291,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
292,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
293,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
294,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
295,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
296,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
297,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
298,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
299,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
300,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
301,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
302,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
303,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
304,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
305,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
306,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
307,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
308,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
309,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
310,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
311,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
312,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
313,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
314,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
315,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
316,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
317,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
318,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
319,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
320,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
321,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
322,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
323,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
324,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
325,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
326,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
327,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
328,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
329,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
330,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
331,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
332,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
333,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
334,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
335,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
336,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
337,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
338,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
339,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
340,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
341,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
342,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
343,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
344,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
345,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
346,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
347,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
348,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
349,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
350,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
351,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
352,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
353,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
354,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
355,2018,15,3,0,0,1,3,1,0,5,.200,.250,.400,.650
356,2019,23,2,0,0,0,2,2,0,5,.087,.160,.087,.247
357,2019,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
358,2019,327,86,16,0,16,67,30,0,80,.263,.323,.459,.782
359,2019,351,88,16,0,16,69,32,0,85,.251,.312,.433,.745
360,2020,165,53,8,0,9,34,16,0,50,.321,.386,.533,.919
361,2021,209,46,14,0,7,26,17,0,53,.220,.284,.388,.672
362,2022,396,106,25,1,18,60,19,0,90,.268,.319,.472,.791
363,2023,144,38,6,0,9,24,14,0,37,.264,.333,.493,.826
364,2013,99,20,3,0,1,5,12,0,21,.202,.286,.263,.549
365,2014,385,93,22,3,13,41,32,5,64,.242,.302,.416,.718
366,2015,239,64,14,1,12,41,23,0,49,.268,.340,.485,.825
367,2016,251,62,7,0,4,15,19,1,50,.247,.307,.323,.630
368,2017,348,85,19,1,16,57,23,3,59,.244,.293,.443,.736
