,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
1,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
2,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
3,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
4,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
5,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
6,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
7,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
8,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
9,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
10,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
11,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
12,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
13,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
14,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
15,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
16,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
17,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
18,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
19,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
20,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
21,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
22,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
23,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
24,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
25,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
26,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
27,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
28,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
29,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
30,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
31,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
32,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
33,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
34,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
35,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
36,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
37,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
38,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
39,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
40,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
41,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
42,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
43,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
44,2020,113,25,3,2,4,15,5,0,44,.221,.285,.389,.674
45,2021,164,31,6,1,3,13,10,0,62,.189,.249,.293,.542
46,2022,164,35,7,3,5,20,11,0,49,.213,.260,.384,.644
47,2023,71,15,4,0,1,9,7,0,21,.211,.278,.310,.588
48,2018,283,75,16,2,13,45,18,2,102,.265,.313,.473,.786
49,2019,198,51,11,2,8,25,21,0,71,.258,.351,.455,.806
