,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
1,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
2,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
3,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
4,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
5,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
6,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
7,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
8,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
9,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
10,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
11,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
12,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
13,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
14,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
15,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
16,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
17,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
18,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
19,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
20,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
21,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
22,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
23,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
24,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
25,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
26,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
27,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
28,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
29,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
30,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
31,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
32,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
33,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
34,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
35,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
36,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
37,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
38,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
39,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
40,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
41,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
42,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
43,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
44,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
45,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
46,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
47,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
48,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
49,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
50,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
51,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
52,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
53,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
54,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
55,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
56,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
57,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
58,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
59,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
60,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
61,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
62,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
63,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
64,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
65,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
66,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
67,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
68,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
69,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
70,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
71,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
72,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
73,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
74,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
75,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
76,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
77,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
78,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
79,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
80,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
81,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
82,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
83,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
84,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
85,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
86,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
87,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
88,2018,74,21,5,0,1,11,3,0,19,.284,.304,.392,.696
89,2019,46,10,5,0,0,2,8,0,19,.217,.345,.326,.671
90,2020,84,14,3,0,1,13,7,0,27,.167,.237,.238,.475
91,2021,210,30,8,1,7,21,19,1,68,.143,.221,.290,.511
92,2022,107,16,0,0,6,11,8,0,26,.150,.209,.318,.527
93,2022,14,2,0,0,0,3,2,0,6,.143,.250,.143,.393
94,2022,121,18,0,0,6,14,10,0,32,.149,.214,.298,.512
95,2023,7,4,1,0,0,0,0,0,1,.571,.571,.714,1.285
