,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
1,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
2,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
3,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
4,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
5,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
6,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
7,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
8,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
9,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
10,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
11,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
12,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
13,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
14,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
15,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
16,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
17,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
18,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
19,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
20,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
21,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
22,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
23,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
24,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
25,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
26,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
27,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
28,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
29,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
30,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
31,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
32,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
33,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
34,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
35,2019,247,51,14,2,9,28,25,0,93,.206,.302,.389,.691
36,2020,137,35,9,0,8,17,14,0,43,.255,.358,.496,.854
37,2021,332,60,11,2,12,43,40,0,111,.181,.276,.334,.610
38,2022,205,46,11,2,6,24,34,2,75,.224,.368,.385,.753
39,2023,38,5,2,0,2,5,4,0,19,.132,.233,.342,.575
