,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
1,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
2,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
3,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
4,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
5,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
6,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
7,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
8,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
9,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
10,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
11,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
12,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
13,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
14,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
15,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
16,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
17,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
18,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
19,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
20,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
21,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
22,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
23,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
24,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
25,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
26,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
27,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
28,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
29,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
30,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
31,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
32,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
33,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
34,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
35,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
36,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
37,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
38,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
39,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
40,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
41,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
42,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
43,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
44,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
45,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
46,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
47,2022,366,82,10,2,6,33,17,0,104,.224,.273,.311,.584
48,2023,107,32,5,1,0,8,11,0,18,.299,.385,.364,.749
49,2017,24,6,1,2,0,4,0,0,6,.250,.308,.458,.766
50,2018,59,17,3,1,3,10,4,0,12,.288,.348,.525,.873
51,2019,546,139,33,3,17,65,35,3,140,.255,.326,.419,.745
52,2020,168,37,5,1,3,15,9,0,53,.220,.293,.315,.608
53,2021,315,64,21,1,2,19,33,3,85,.203,.310,.295,.605
