,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
1,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
2,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
3,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
4,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
5,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
6,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
7,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
8,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
9,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
10,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
11,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
12,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
13,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
14,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
15,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
16,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
17,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
18,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
19,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
20,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
21,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
22,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
23,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
24,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
25,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
26,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
27,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
28,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
29,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
30,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
31,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
32,2021,149,45,10,0,0,16,17,3,25,.302,.382,.369,.751
33,2022,481,135,22,5,10,55,28,4,57,.281,.327,.410,.737
34,2023,385,105,17,4,6,54,26,0,53,.273,.327,.384,.711
35,2019,78,22,1,1,3,17,3,1,11,.282,.305,.436,.741
36,2020,108,24,4,0,0,13,12,0,24,.222,.312,.259,.571
