Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,23,248,32,2,6.3,3.3,88.6,111.0,18.3,28.1,.188,.294,.255,.220,.369,40.6,43.3,3.3,3.00,2.05
2018,24,1045,167,3,1.8,1.2,87.6,114.6,15.6,36.5,.237,.338,.285,.288,.352,35.2,26.5,8.5,3.23,3.47
2019,25,588,88,5,5.7,3.4,87.9,114.5,11.8,38.6,.264,.440,.360,.346,.410,34.1,23.8,15.6,7.06,5.41
2020,26,397,52,2,3.8,2.4,84.5,107.1,9.4,34.6,.210,.305,.260,.264,.328,23.1,28.2,10.6,0.83,2.90
2021,27,876,142,6,4.2,2.7,86.7,116.3,11.8,31.0,.213,.318,.282,.269,.315,35.2,25.8,9.0,3.78,3.01
2022,28,1111,159,14,8.8,5.2,88.3,112.2,18.0,32.1,.182,.304,.246,.242,.336,34.0,34.7,5.5,2.06,2.39
