Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,23,1071,177,8,4.5,3.0,88.5,115.8,9.0,28.8,.232,.369,.285,.302,.349,40.1,23.2,8.7,4.06,3.84
2021,24,2287,391,22,5.6,3.8,88.5,113.9,7.0,32.7,.258,.398,.338,.326,.376,37.6,22.4,9.0,4.91,4.54
2022,25,2376,425,35,8.2,5.6,89.3,113.2,8.6,33.2,.247,.397,.300,.309,.377,40.9,24.2,5.6,3.23,3.97
