Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2017,24,185,31,2,6.5,4.4,89.6,106.0,16.0,32.3,.295,.522,.440,.392,.414,32.3,15.6,15.6,9.00,7.09
2018,25,515,103,9,8.7,6.4,87.0,109.2,23.5,35.0,.222,.414,.375,.291,.344,33.0,20.0,5.7,5.84,3.55
