Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2019,23,94,13,0,0.0,0.0,86.5,106.0,13.4,23.1,.218,.305,.166,.235,.345,46.2,36.4,4.5,1.69,2.39
2020,24,468,40,1,2.5,0.9,87.7,109.9,23.1,40.0,.130,.196,.233,.230,.362,35.0,48.6,14.7,2.67,2.21
2021,25,1032,123,11,8.9,4.7,90.1,111.1,18.3,31.7,.187,.331,.287,.292,.366,40.7,33.2,13.6,4.07,3.57
2022,26,704,76,4,5.3,2.5,91.0,109.6,26.6,39.5,.181,.279,.243,.267,.362,40.8,38.8,13.1,2.08,2.92
