Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,22,550,75,9,12.0,7.1,86.0,109.4,15.7,30.7,.206,.427,.264,.299,.412,36.0,33.1,7.1,3.24,3.76
2021,23,1975,298,29,9.7,5.9,90.3,120.1,21.6,36.2,.230,.412,.296,.322,.393,42.3,27.5,11.7,4.95,4.42
