Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,31,867,168,5,3.0,2.1,85.9,111.1,0.8,21.4,.196,.298,.249,.238,.298,26.8,24.7,4.2,3.10,2.30
2016,32,852,143,7,4.9,3.0,87.8,107.8,3.2,19.6,.187,.309,.253,.252,.316,35.0,29.1,7.8,3.28,2.63
2017,33,968,173,15,8.7,5.7,86.6,113.1,7.8,32.9,.239,.425,.329,.305,.395,36.6,26.6,7.6,4.57,3.98
2018,34,207,39,0,0.0,0.0,87.9,107.3,5.5,33.3,.258,.353,.361,.310,.348,41.0,21.1,10.5,7.11,4.07
