Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2020,28,233,34,1,2.9,1.8,86.6,111.2,10.2,29.4,.227,.295,.272,.278,.326,32.4,27.3,10.9,4.15,3.23
2021,29,217,38,5,13.2,9.1,90.3,109.7,8.5,31.6,.244,.493,.353,.344,.406,47.4,21.8,7.3,4.85,5.12
2022,30,417,87,9,10.3,7.6,90.3,110.5,14.3,28.7,.246,.457,.355,.327,.382,44.8,19.3,5.9,6.75,4.49
