Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2016,24,876,144,14,9.7,6.4,90.0,111.6,9.1,35.4,.268,.478,.328,.361,.435,40.3,22.8,10.5,4.17,5.71
2017,25,1394,255,20,7.8,5.5,87.8,111.2,15.1,31.4,.263,.446,.339,.337,.390,38.8,20.8,7.7,4.55,4.96
2018,26,2166,359,22,6.1,4.1,89.4,114.7,12.9,33.1,.242,.383,.320,.304,.365,38.7,24.2,7.5,4.02,3.90
