Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,1030,181,6,3.3,2.1,87.8,112.0,0.6,26.5,.214,.310,.303,.281,.321,35.4,23.2,11.4,3.86,3.22
2016,28,1002,169,5,3.0,1.9,86.7,109.2,-1.1,20.7,.194,.284,.280,.253,.284,28.4,24.0,11.8,2.28,2.65
2017,29,1194,221,8,3.6,2.5,86.8,113.6,2.8,28.5,.254,.373,.317,.303,.357,35.3,22.8,7.7,3.92,3.92
2018,30,1159,192,4,2.1,1.3,87.0,113.2,6.7,32.3,.197,.270,.187,.233,.309,28.3,31.8,6.7,0.78,2.26
2019,31,1023,169,13,7.7,4.9,88.0,110.3,12.5,31.4,.247,.419,.336,.337,.379,34.7,22.2,13.9,4.91,5.09
2020,32,396,75,1,1.3,0.9,84.8,107.5,-0.4,22.7,.237,.306,.275,.276,.305,32.0,20.6,7.5,3.86,3.18
2021,33,1095,173,4,2.3,1.4,83.3,112.1,10.4,20.2,.189,.261,.233,.243,.292,27.2,29.7,8.7,1.99,2.45
