Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2021,25,639,104,14,13.5,8.6,93.9,112.2,11.5,35.6,.273,.491,.335,.366,.443,52.9,24.1,9.9,4.04,5.92
2022,26,1046,153,8,5.2,3.0,86.1,109.9,4.9,26.1,.202,.310,.282,.283,.343,35.9,30.3,11.4,3.41,3.29
