Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,27,3235,604,30,5.0,3.7,88.3,112.3,6.2,29.0,.252,.390,.304,.311,.345,34.4,17.7,7.9,3.84,3.99
2016,28,2468,490,30,6.1,4.6,88.4,113.8,7.6,32.7,.277,.443,.352,.339,.372,33.5,15.9,8.4,5.07,4.94
2017,29,2610,506,35,6.9,5.1,88.5,115.4,6.7,33.6,.289,.465,.355,.354,.395,37.9,17.5,8.7,5.07,5.55
2018,30,3243,564,32,5.7,3.9,87.8,110.9,7.9,30.9,.251,.392,.306,.319,.368,36.4,21.7,9.6,3.62,4.33
2019,31,2764,482,36,7.5,5.1,88.3,113.0,7.1,32.8,.269,.438,.333,.333,.398,37.8,22.7,7.9,4.84,4.96
2020,32,1139,207,15,7.2,5.0,88.2,112.9,6.2,33.3,.284,.452,.356,.360,.403,39.6,19.3,10.0,5.35,5.70
2021,33,2881,527,26,4.9,3.4,88.8,113.6,7.4,30.6,.241,.368,.293,.302,.339,39.1,20.6,8.5,3.71,3.84
2022,34,2739,517,39,7.5,5.4,88.5,112.9,10.6,34.8,.262,.420,.331,.326,.376,37.5,20.1,6.7,5.05,4.46
