Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,22,1035,185,9,4.9,3.6,87.8,112.2,15.7,30.8,.237,.409,.314,.312,.345,31.9,17.9,7.6,3.75,4.02
2016,23,1190,209,15,7.2,5.0,89.9,114.2,14.7,33.5,.254,.421,.326,.320,.390,40.2,23.5,7.3,3.38,4.34
2017,24,1827,326,25,7.7,5.4,89.3,114.9,14.2,35.6,.272,.480,.357,.353,.401,38.0,18.7,9.6,5.31,5.52
2018,25,816,128,14,10.9,7.0,90.7,114.2,18.3,40.6,.275,.485,.341,.360,.451,46.1,25.5,9.5,5.68,5.70
2019,26,2361,443,39,8.8,6.4,90.9,112.6,11.7,30.9,.266,.475,.334,.336,.397,43.3,20.5,6.2,4.49,5.06
2020,27,490,80,6,7.5,5.2,90.6,111.4,6.3,28.7,.232,.410,.278,.297,.366,45.0,24.1,6.0,3.25,3.71
2021,28,989,158,10,6.3,4.0,92.3,113.3,10.2,31.0,.234,.386,.340,.317,.360,45.6,23.4,12.1,6.16,4.27
