Season,Age,Pitches,Batted Balls,Barrels,Barrel %,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,ERA,xERA
2015,24,1645,326,19,5.8,4.3,89.5,114.7,15.5,32.8,.253,.422,.297,.321,.361,37.4,17.8,6.4,3.49,4.28
2016,25,87,18,3,16.7,12.0,89.3,108.6,10.1,27.8,.267,.620,.351,.368,.519,33.3,28.0,0.0,6.00,5.97
2017,26,415,65,12,18.5,11.9,91.9,112.3,17.2,44.6,.292,.654,.450,.418,.557,46.2,26.7,8.9,7.06,8.33
2018,27,2755,516,40,7.8,5.3,87.7,114.6,12.4,36.2,.244,.408,.310,.311,.381,37.2,24.0,6.0,4.15,4.09
2019,28,1689,254,25,9.8,6.1,90.4,110.9,18.5,35.4,.236,.436,.325,.317,.411,39.4,28.9,7.3,4.91,4.44
2020,29,1085,188,14,7.4,5.0,88.6,110.6,16.3,36.2,.250,.445,.306,.322,.401,39.4,25.1,6.8,4.46,4.42
2021,30,2330,361,34,9.4,6.1,89.3,113.6,18.5,33.8,.237,.431,.341,.318,.405,40.8,26.9,7.3,5.83,4.30
2022,31,1230,172,19,11.0,6.1,91.2,109.9,17.8,34.3,.203,.373,.311,.287,.406,47.7,35.5,6.1,3.10,3.39
