name,url
Bryan Shaw,https://baseballsavant.mlb.com/savant-player/bryan-shaw-543766?stats=statcast-r-pitching-mlb
Bryce Elder,https://baseballsavant.mlb.com/savant-player/bryce-elder-693821?stats=statcast-r-pitching-mlb
Bryce Montes de Oca,https://baseballsavant.mlb.com/savant-player/bryce-montes-de-oca-656755?stats=statcast-r-pitching-mlb
Buck Farmer,https://baseballsavant.mlb.com/savant-player/buck-farmer-571656?stats=statcast-r-pitching-mlb
Bud Norris,https://baseballsavant.mlb.com/savant-player/bud-norris-502032?stats=statcast-r-pitching-mlb
Buddy Baumann,https://baseballsavant.mlb.com/savant-player/buddy-baumann-571473?stats=statcast-r-pitching-mlb
Buddy Boshers,https://baseballsavant.mlb.com/savant-player/buddy-boshers-542953?stats=statcast-r-pitching-mlb
Burch Smith,https://baseballsavant.mlb.com/savant-player/burch-smith-572143?stats=statcast-r-pitching-mlb
Burke Badenhop,https://baseballsavant.mlb.com/savant-player/burke-badenhop-488674?stats=statcast-r-pitching-mlb
C.C. Sabathia,https://baseballsavant.mlb.com/savant-player/cc-sabathia-282332?stats=statcast-r-pitching-mlb
C.J. Edwards,https://baseballsavant.mlb.com/savant-player/carl-edwards-jr-605218?stats=statcast-r-pitching-mlb
C.J. Riefenhauser,https://baseballsavant.mlb.com/savant-player/c-j-riefenhauser-592677?stats=statcast-r-pitching-mlb
C.J. Wilson,https://baseballsavant.mlb.com/savant-player/c-j-wilson-450351?stats=statcast-r-pitching-mlb
Cade Cavalli,https://baseballsavant.mlb.com/savant-player/cade-cavalli-676917?stats=statcast-r-pitching-mlb
Caden Lemons,https://baseballsavant.mlb.com/savant-player/caden-lemons-671132?stats=career-r-pitching-milb
Cal Quantrill,https://baseballsavant.mlb.com/savant-player/cal-quantrill-615698?stats=statcast-r-pitching-mlb
Caleb Cotham,https://baseballsavant.mlb.com/savant-player/caleb-cotham-571584?stats=statcast-r-pitching-mlb
Caleb Ferguson,https://baseballsavant.mlb.com/savant-player/caleb-ferguson-657571?stats=statcast-r-pitching-mlb
Caleb Frare,https://baseballsavant.mlb.com/savant-player/caleb-frare-621350?stats=statcast-r-pitching-mlb
Caleb Thielbar,https://baseballsavant.mlb.com/savant-player/caleb-thielbar-573204?stats=statcast-r-pitching-mlb
Calvin Faucher,https://baseballsavant.mlb.com/savant-player/calvin-faucher-676534?stats=statcast-r-pitching-mlb
Cam Hill,https://baseballsavant.mlb.com/savant-player/cam-hill-657611?stats=statcast-r-pitching-mlb
Carlos Rodon,https://baseballsavant.mlb.com/savant-player/carlos-rodon-607074?stats=statcast-r-pitching-mlb
Carson Smith,https://baseballsavant.mlb.com/savant-player/carson-smith-605476?stats=statcast-r-pitching-mlb
Carter Capps,https://baseballsavant.mlb.com/savant-player/carter-capps-605169?stats=statcast-r-pitching-mlb
Casey Fien,https://baseballsavant.mlb.com/savant-player/casey-fien-502272?stats=statcast-r-pitching-mlb
Casey Kelly,https://baseballsavant.mlb.com/savant-player/casey-kelly-543391?stats=statcast-r-pitching-mlb
Casey Mize,https://baseballsavant.mlb.com/savant-player/casey-mize-663554?stats=statcast-r-pitching-mlb
Chad Bettis,https://baseballsavant.mlb.com/savant-player/chad-bettis-518452?stats=statcast-r-pitching-mlb
Chad Girodo,https://baseballsavant.mlb.com/savant-player/chad-girodo-643325?stats=statcast-r-pitching-mlb
Chad Green,https://baseballsavant.mlb.com/savant-player/chad-green-643338?stats=statcast-r-pitching-mlb
Chad Jenkins,https://baseballsavant.mlb.com/savant-player/chad-jenkins-554432?stats=statcast-r-pitching-mlb
Chad Kuhl,https://baseballsavant.mlb.com/savant-player/chad-kuhl-641771?stats=statcast-r-pitching-mlb
Chad Smith,https://baseballsavant.mlb.com/savant-player/chad-smith-663385?stats=statcast-r-pitching-mlb
Chance Ruffin,https://baseballsavant.mlb.com/savant-player/chance-ruffin-592704?stats=career-r-pitching-mlb
Chandler Ferguson,https://baseballsavant.mlb.com/savant-player/chandler-ferguson-676078?stats=career-r-pitching-milb
Charles Brewer,https://baseballsavant.mlb.com/savant-player/charles-brewer-502033?stats=career-r-pitching-mlb
Charlie Barnes,https://baseballsavant.mlb.com/savant-player/charlie-barnes-656212?stats=statcast-r-pitching-mlb
Charlie Furbush,https://baseballsavant.mlb.com/savant-player/charlie-furbush-518703?stats=statcast-r-pitching-mlb
Charlie Morton,https://baseballsavant.mlb.com/savant-player/charlie-morton-450203?stats=statcast-r-pitching-mlb
Chase Anderson,https://baseballsavant.mlb.com/savant-player/chase-anderson-502624?stats=statcast-r-pitching-mlb
Chasen Bradford,https://baseballsavant.mlb.com/savant-player/chasen-bradford-607473?stats=statcast-r-pitching-mlb
Chasen Shreve,https://baseballsavant.mlb.com/savant-player/chasen-shreve-592741?stats=statcast-r-pitching-mlb
Chaz Roe,https://baseballsavant.mlb.com/savant-player/chaz-roe-475054?stats=statcast-r-pitching-mlb
Chris Archer,https://baseballsavant.mlb.com/savant-player/chris-archer-502042?stats=statcast-r-pitching-mlb
Chris Bassitt,https://baseballsavant.mlb.com/savant-player/chris-bassitt-605135?stats=statcast-r-pitching-mlb
Chris Capuano,https://baseballsavant.mlb.com/savant-player/chris-capuano-425626?stats=statcast-r-pitching-mlb
Chris Carpenter,https://baseballsavant.mlb.com/savant-player/chris-carpenter-112020?stats=career-r-pitching-mlb
Chris Ellis,https://baseballsavant.mlb.com/savant-player/chris-ellis-595939?stats=statcast-r-pitching-mlb
Chris Flexen,https://baseballsavant.mlb.com/savant-player/chris-flexen-623167?stats=statcast-r-pitching-mlb
Chris Heston,https://baseballsavant.mlb.com/savant-player/chris-heston-518790?stats=statcast-r-pitching-mlb
Chris O'Grady,https://baseballsavant.mlb.com/savant-player/chris-o-grady-622217?stats=statcast-r-pitching-mlb
Chris Paddack,https://baseballsavant.mlb.com/savant-player/chris-paddack-663978?stats=statcast-r-pitching-mlb
Chris Rodriguez,https://baseballsavant.mlb.com/savant-player/chris-rodriguez-669735?stats=statcast-r-pitching-mlb
Chris Sale,https://baseballsavant.mlb.com/savant-player/chris-sale-519242?stats=statcast-r-pitching-mlb
Chris Smith,https://baseballsavant.mlb.com/savant-player/chris-smith-627262?stats=statcast-r-pitching-mlb
Chris Stratton,https://baseballsavant.mlb.com/savant-player/chris-stratton-608717?stats=statcast-r-pitching-mlb
Chris Volstad,https://baseballsavant.mlb.com/savant-player/chris-volstad-458690?stats=statcast-r-pitching-mlb
Chris Young,https://baseballsavant.mlb.com/savant-player/chris-young-432934?stats=statcast-r-pitching-mlb
Christian Cosby,https://baseballsavant.mlb.com/savant-player/christian-cosby-681797?stats=career-r-pitching-milb
Christian Friedrich,https://baseballsavant.mlb.com/savant-player/christian-friedrich-543184?stats=statcast-r-pitching-mlb
Christian Garcia,https://baseballsavant.mlb.com/savant-player/christian-garcia-451600?stats=career-r-pitching-mlb
Christopher Leroux,https://baseballsavant.mlb.com/savant-player/chris-leroux-460092?stats=career-r-pitching-mlb
Clarke Schmidt,https://baseballsavant.mlb.com/savant-player/clarke-schmidt-657376?stats=statcast-r-pitching-mlb
