,player_name,player_team,pitcher_name,pitcher_team,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,Edward Olivares,Kansas City Royals,Charlie Morton,Atlanta Braves,3,1,0,1,0,0,0,0,0,.333,.333,1.000,1.333
1,Edward Olivares,Kansas City Royals,Nick Anderson,Atlanta Braves,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
2,Edward Olivares,Kansas City Royals,Joe Jimenez,Atlanta Braves,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
3,Edward Olivares,Kansas City Royals,Dylan Lee,Atlanta Braves,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
4,Edward Olivares,Kansas City Royals,Kyle Wright,Atlanta Braves,3,0,0,0,0,0,0,0,3,.000,.000,.000,.000
5,Edward Olivares,Kansas City Royals,Dane Dunning,Texas Rangers,1,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
6,Edward Olivares,Kansas City Royals,Nathan Eovaldi,Texas Rangers,5,3,0,0,0,0,0,0,1,.600,.600,.600,1.200
7,Edward Olivares,Kansas City Royals,Taylor Hearn,Texas Rangers,2,1,0,0,0,1,0,0,0,.500,.500,.500,1.000
8,Edward Olivares,Kansas City Royals,Andrew Heaney,Texas Rangers,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
9,Edward Olivares,Kansas City Royals,Jonathan Hernandez,Texas Rangers,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
10,Edward Olivares,Kansas City Royals,Ian Kennedy,Texas Rangers,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
11,Edward Olivares,Kansas City Royals,Jose Leclerc,Texas Rangers,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
12,Edward Olivares,Kansas City Royals,Martin Perez,Texas Rangers,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000
13,Edward Olivares,Kansas City Royals,Will Smith,Texas Rangers,0,0,0,0,0,0,1,1,0,.000,1.000,.000,1.000
14,Edward Olivares,Kansas City Royals,Jacob deGrom,Texas Rangers,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000
15,Edward Olivares,Kansas City Royals,Brusdar Graterol,Los Angeles Dodgers,1,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
16,Edward Olivares,Kansas City Royals,Phil Bickford,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
17,Edward Olivares,Kansas City Royals,Caleb Ferguson,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
18,Edward Olivares,Kansas City Royals,Daniel Hudson,Los Angeles Dodgers,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
19,Edward Olivares,Kansas City Royals,Julio Urias,Los Angeles Dodgers,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
20,Edward Olivares,Kansas City Royals,Chris Devenski,Los Angeles Angels,1,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
21,Edward Olivares,Kansas City Royals,Jose Quijada,Los Angeles Angels,1,1,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000
22,Edward Olivares,Kansas City Royals,Shohei Ohtani,Los Angeles Angels,2,1,0,0,0,0,0,0,0,.500,.500,.500,1.000
23,Edward Olivares,Kansas City Royals,Reid Detmers,Los Angeles Angels,3,1,0,0,0,0,0,0,0,.333,.333,.333,.666
24,Edward Olivares,Kansas City Royals,Patrick Sandoval,Los Angeles Angels,3,1,0,0,0,0,0,0,0,.333,.333,.333,.666
25,Edward Olivares,Kansas City Royals,Tyler Anderson,Los Angeles Angels,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000
26,Edward Olivares,Kansas City Royals,Sam Bachman,Los Angeles Angels,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
27,Edward Olivares,Kansas City Royals,Griffin Canning,Los Angeles Angels,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000
28,Edward Olivares,Kansas City Royals,Carlos Estevez,Los Angeles Angels,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
29,Edward Olivares,Kansas City Royals,Matt Moore,Los Angeles Angels,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
30,Edward Olivares,Kansas City Royals,Andrew Wantz,Los Angeles Angels,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
31,Edward Olivares,Kansas City Royals,Jacob Webb,Los Angeles Angels,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
32,Edward Olivares,Kansas City Royals,Tyler Glasnow,Tampa Bay Rays,1,1,0,0,0,0,1,0,0,1.000,1.000,1.000,2.000
33,Edward Olivares,Kansas City Royals,Zack Littell,Tampa Bay Rays,1,1,0,0,1,1,0,0,0,1.000,1.000,4.000,5.000
34,Edward Olivares,Kansas City Royals,Yonny Chirinos,Tampa Bay Rays,3,2,1,0,0,0,0,0,0,.667,.667,1.000,1.667
35,Edward Olivares,Kansas City Royals,Jason Adam,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
36,Edward Olivares,Kansas City Royals,Shawn Armstrong,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000
37,Edward Olivares,Kansas City Royals,Pete Fairbanks,Tampa Bay Rays,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000
38,Edward Olivares,Kansas City Royals,Shane McClanahan,Tampa Bay Rays,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000
39,Edward Olivares,Kansas City Royals,Colin Poche,Tampa Bay Rays,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
