,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2013,95,18,5,0,3,10,10,0,31,.189,.280,.337,.617
1,2014,384,76,19,2,1,30,31,1,121,.198,.265,.266,.531
2,2015,221,55,17,4,10,43,27,0,69,.249,.335,.498,.833
3,2016,558,149,30,7,26,87,63,5,143,.267,.349,.486,.835
4,2017,482,118,19,3,17,63,48,4,124,.245,.323,.402,.725
5,2018,474,111,33,4,13,59,46,3,137,.234,.314,.403,.717
6,2019,494,111,28,3,21,62,56,3,155,.225,.317,.421,.738
7,2020,191,54,11,0,7,22,23,1,48,.283,.364,.450,.814
8,2021,387,63,14,3,6,29,28,0,132,.163,.236,.261,.497
9,2022,271,57,19,1,3,29,17,0,58,.210,.257,.321,.578
10,2022,73,13,4,0,1,9,7,0,19,.178,.250,.274,.524
11,2022,344,70,23,1,4,38,24,0,77,.203,.255,.311,.566
12,2023,105,14,5,0,1,6,5,0,29,.133,.188,.210,.398
13,2013,95,18,5,0,3,10,10,0,31,.189,.280,.337,.617
14,2014,384,76,19,2,1,30,31,1,121,.198,.265,.266,.531
15,2015,221,55,17,4,10,43,27,0,69,.249,.335,.498,.833
16,2016,558,149,30,7,26,87,63,5,143,.267,.349,.486,.835
17,2017,482,118,19,3,17,63,48,4,124,.245,.323,.402,.725
18,2018,474,111,33,4,13,59,46,3,137,.234,.314,.403,.717
19,2019,494,111,28,3,21,62,56,3,155,.225,.317,.421,.738
20,2020,191,54,11,0,7,22,23,1,48,.283,.364,.450,.814
21,2021,387,63,14,3,6,29,28,0,132,.163,.236,.261,.497
22,2022,271,57,19,1,3,29,17,0,58,.210,.257,.321,.578
23,2022,73,13,4,0,1,9,7,0,19,.178,.250,.274,.524
24,2022,344,70,23,1,4,38,24,0,77,.203,.255,.311,.566
25,2023,105,14,5,0,1,6,5,0,29,.133,.188,.210,.398
26,2013,95,18,5,0,3,10,10,0,31,.189,.280,.337,.617
27,2014,384,76,19,2,1,30,31,1,121,.198,.265,.266,.531
28,2015,221,55,17,4,10,43,27,0,69,.249,.335,.498,.833
29,2016,558,149,30,7,26,87,63,5,143,.267,.349,.486,.835
30,2017,482,118,19,3,17,63,48,4,124,.245,.323,.402,.725
31,2018,474,111,33,4,13,59,46,3,137,.234,.314,.403,.717
32,2019,494,111,28,3,21,62,56,3,155,.225,.317,.421,.738
33,2020,191,54,11,0,7,22,23,1,48,.283,.364,.450,.814
34,2021,387,63,14,3,6,29,28,0,132,.163,.236,.261,.497
35,2022,271,57,19,1,3,29,17,0,58,.210,.257,.321,.578
36,2022,73,13,4,0,1,9,7,0,19,.178,.250,.274,.524
37,2022,344,70,23,1,4,38,24,0,77,.203,.255,.311,.566
38,2023,105,14,5,0,1,6,5,0,29,.133,.188,.210,.398
39,2013,95,18,5,0,3,10,10,0,31,.189,.280,.337,.617
40,2014,384,76,19,2,1,30,31,1,121,.198,.265,.266,.531
41,2015,221,55,17,4,10,43,27,0,69,.249,.335,.498,.833
42,2016,558,149,30,7,26,87,63,5,143,.267,.349,.486,.835
43,2017,482,118,19,3,17,63,48,4,124,.245,.323,.402,.725
44,2018,474,111,33,4,13,59,46,3,137,.234,.314,.403,.717
45,2019,494,111,28,3,21,62,56,3,155,.225,.317,.421,.738
46,2020,191,54,11,0,7,22,23,1,48,.283,.364,.450,.814
47,2021,387,63,14,3,6,29,28,0,132,.163,.236,.261,.497
48,2022,271,57,19,1,3,29,17,0,58,.210,.257,.321,.578
49,2022,73,13,4,0,1,9,7,0,19,.178,.250,.274,.524
50,2022,344,70,23,1,4,38,24,0,77,.203,.255,.311,.566
51,2023,105,14,5,0,1,6,5,0,29,.133,.188,.210,.398
52,2013,95,18,5,0,3,10,10,0,31,.189,.280,.337,.617
53,2014,384,76,19,2,1,30,31,1,121,.198,.265,.266,.531
54,2015,221,55,17,4,10,43,27,0,69,.249,.335,.498,.833
55,2016,558,149,30,7,26,87,63,5,143,.267,.349,.486,.835
