,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
1,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
2,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
3,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
4,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
5,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
6,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
7,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
8,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
9,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
10,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
11,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
12,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
13,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
14,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
15,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
16,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
17,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
18,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
19,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
20,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
21,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
22,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
23,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
24,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
25,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
26,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
27,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
28,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
29,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
30,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
31,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
32,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
33,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
34,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
35,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
36,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
37,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
38,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
39,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
40,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
41,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
42,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
43,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
44,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
45,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
46,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
47,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
48,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
49,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
50,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
51,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
52,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
53,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
54,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
55,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
56,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
57,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
58,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
59,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
60,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
61,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
62,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
63,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
64,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
65,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
66,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
67,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
68,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
69,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
70,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
71,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
72,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
73,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
74,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
75,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
76,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
77,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
78,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
79,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
80,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
81,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
82,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
83,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
84,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
85,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
86,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
87,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
88,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
89,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
90,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
91,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
92,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
93,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
94,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
95,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
96,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
97,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
98,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
99,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
100,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
101,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
102,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
103,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
104,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
105,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
106,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
107,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
108,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
109,2023,148,35,6,0,2,22,25,0,27,.236,.361,.318,.679
110,2013,351,93,23,1,7,35,31,3,69,.265,.329,.396,.725
111,2014,613,176,39,6,21,83,58,2,104,.287,.351,.473,.824
112,2015,311,82,16,0,5,25,36,0,70,.264,.344,.363,.707
113,2016,567,153,38,2,20,85,65,2,117,.270,.348,.450,.798
114,2017,508,153,41,1,25,100,84,6,82,.301,.403,.533,.936
115,2018,529,163,44,2,24,92,55,5,82,.308,.374,.535,.909
116,2019,545,174,44,3,34,126,80,8,86,.319,.412,.598,1.010
117,2020,189,54,11,1,9,31,38,2,31,.286,.418,.497,.915
118,2021,217,52,13,0,6,34,29,2,41,.240,.329,.382,.711
119,2022,166,38,10,0,5,24,23,0,35,.229,.326,.380,.706
