,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
1,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
2,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
3,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
4,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
5,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
6,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
7,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
8,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
9,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
10,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
11,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
12,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
13,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
14,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
15,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
16,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
17,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
18,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
19,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
20,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
21,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
22,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
23,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
24,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
25,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
26,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
27,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
28,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
29,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
30,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
31,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
32,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
33,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
34,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
35,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
36,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
37,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
38,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
39,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
40,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
41,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
42,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
43,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
44,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
45,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
46,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
47,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
48,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
49,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
50,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
51,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
52,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
53,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
54,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
55,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
56,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
57,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
58,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
59,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
60,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
61,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
62,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
63,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
64,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
65,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
66,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
67,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
68,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
69,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
70,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
71,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
72,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
73,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
74,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
75,2022,160,49,12,0,5,14,17,0,27,.306,.376,.475,.851
76,2023,243,61,7,0,8,23,26,0,48,.251,.338,.379,.717
77,2015,559,154,31,5,26,99,77,0,199,.275,.369,.488,.857
78,2016,603,176,35,3,39,102,75,5,154,.292,.385,.554,.939
79,2017,549,162,38,4,29,73,95,5,128,.295,.409,.537,.946
80,2018,389,106,28,3,13,52,48,6,107,.272,.374,.460,.834
81,2019,543,153,35,1,31,77,74,1,145,.282,.382,.521,.903
82,2020,131,27,5,1,4,11,12,0,40,.206,.293,.351,.644
83,2021,326,87,19,2,18,51,39,1,89,.267,.358,.503,.861
84,2021,187,49,13,0,7,22,23,3,46,.262,.344,.444,.788
85,2021,513,136,32,2,25,73,62,4,135,.265,.353,.481,.834
