,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
1,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
2,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
3,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
4,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
5,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
6,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
7,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
8,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
9,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
10,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
11,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
12,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
13,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
14,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
15,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
16,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
17,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
18,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
19,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
20,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
21,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
22,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
23,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
24,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
25,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
26,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
27,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
28,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
29,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
30,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
31,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
32,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
33,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
34,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
35,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
36,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
37,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
38,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
39,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
40,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
41,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
42,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
43,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
44,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
45,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
46,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
47,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
48,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
49,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
50,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
51,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
52,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
53,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
54,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
55,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
56,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
57,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
58,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
59,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
60,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
61,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
62,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
63,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
64,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
65,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
66,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
67,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
68,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
69,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
70,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
71,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
72,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
73,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
74,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
75,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
76,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
77,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
78,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
79,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
80,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
81,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
82,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
83,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
84,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
85,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
86,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
87,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
88,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
89,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
90,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
91,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
92,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
93,2022,605,151,34,5,27,101,40,2,183,.250,.300,.456,.756
94,2023,373,97,22,0,24,80,40,0,105,.260,.335,.512,.847
95,2018,17,2,1,0,0,1,0,0,7,.118,.118,.176,.294
96,2020,6,0,0,0,0,0,1,0,4,.000,.143,.000,.143
97,2021,581,141,26,2,31,90,32,0,194,.243,.286,.454,.740
