,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2011,123,27,6,0,5,16,9,0,30,.220,.281,.390,.671
1,2012,559,182,27,8,30,83,67,4,139,.326,.399,.564,.963
2,2013,589,190,39,9,27,97,110,10,136,.323,.432,.557,.989
3,2014,602,173,39,9,36,111,83,6,184,.287,.377,.561,.938
4,2015,575,172,32,6,41,90,92,14,158,.299,.402,.590,.992
5,2016,549,173,32,5,29,100,116,12,137,.315,.441,.550,.991
6,2017,402,123,25,3,33,72,94,15,90,.306,.442,.629,1.071
7,2018,471,147,24,4,39,79,122,25,124,.312,.460,.628,1.088
8,2019,470,137,27,2,45,104,110,14,120,.291,.438,.645,1.083
9,2020,199,56,9,2,17,46,35,4,56,.281,.390,.603,.993
10,2021,117,39,8,1,8,18,27,5,41,.333,.466,.624,1.090
11,2022,438,124,28,2,40,80,54,8,139,.283,.369,.630,.999
12,2023,304,80,14,1,18,44,45,2,103,.263,.369,.493,.862
13,2011,123,27,6,0,5,16,9,0,30,.220,.281,.390,.671
14,2012,559,182,27,8,30,83,67,4,139,.326,.399,.564,.963
15,2013,589,190,39,9,27,97,110,10,136,.323,.432,.557,.989
16,2014,602,173,39,9,36,111,83,6,184,.287,.377,.561,.938
17,2015,575,172,32,6,41,90,92,14,158,.299,.402,.590,.992
18,2016,549,173,32,5,29,100,116,12,137,.315,.441,.550,.991
19,2017,402,123,25,3,33,72,94,15,90,.306,.442,.629,1.071
20,2018,471,147,24,4,39,79,122,25,124,.312,.460,.628,1.088
21,2019,470,137,27,2,45,104,110,14,120,.291,.438,.645,1.083
22,2020,199,56,9,2,17,46,35,4,56,.281,.390,.603,.993
23,2021,117,39,8,1,8,18,27,5,41,.333,.466,.624,1.090
24,2022,438,124,28,2,40,80,54,8,139,.283,.369,.630,.999
25,2023,304,80,14,1,18,44,45,2,103,.263,.369,.493,.862
26,2011,123,27,6,0,5,16,9,0,30,.220,.281,.390,.671
27,2012,559,182,27,8,30,83,67,4,139,.326,.399,.564,.963
