,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
1,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
2,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
3,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
4,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
5,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
6,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
7,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
8,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
9,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
10,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
11,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
12,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
13,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
14,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
15,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
16,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
17,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
18,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
19,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
20,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
21,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
22,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
23,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
24,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
25,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
26,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
27,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
28,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
29,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
30,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
31,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
32,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
33,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
34,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
35,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
36,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
37,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
38,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
39,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
40,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
41,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
42,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
43,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
44,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
45,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
46,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
47,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
48,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
49,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
50,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
51,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
52,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
53,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
54,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
55,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
56,2021,50,10,2,0,1,8,4,0,12,.200,.255,.300,.555
57,2023,62,15,2,1,0,4,10,0,15,.242,.356,.306,.662
