,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
1,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
2,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
3,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
4,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
5,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
6,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
7,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
8,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
9,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
10,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
11,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
12,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
13,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
14,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
15,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
16,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
17,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
18,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
19,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
20,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
21,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
22,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
23,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
24,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
25,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
26,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
27,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
28,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
29,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
30,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
31,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
32,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
33,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
34,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
35,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
36,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
37,2019,202,48,12,1,1,21,14,0,49,.238,.299,.322,.621
38,2020,211,59,4,3,3,10,14,0,32,.280,.329,.370,.699
39,2021,635,172,25,3,8,53,28,2,90,.271,.312,.357,.669
40,2022,483,126,20,0,4,48,35,2,72,.261,.314,.327,.641
41,2023,204,51,7,1,5,24,17,0,37,.250,.308,.368,.676
42,2018,356,93,18,2,4,34,28,1,62,.261,.325,.357,.682
