,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2014,244,59,9,1,4,23,22,1,67,.242,.316,.336,.652
1,2015,372,104,19,2,13,48,17,0,94,.280,.315,.446,.761
2,2016,565,140,25,2,21,70,51,0,155,.248,.317,.411,.728
3,2017,534,139,25,2,26,82,84,1,147,.260,.367,.461,.828
4,2018,527,149,22,2,34,104,64,7,142,.283,.366,.526,.892
5,2019,575,156,22,2,49,103,70,4,189,.271,.358,.572,.930
6,2020,198,40,8,0,15,38,30,1,67,.202,.312,.470,.782
7,2021,505,100,23,0,31,79,56,0,171,.198,.286,.428,.714
8,2022,543,128,24,2,31,87,73,0,196,.236,.332,.459,.791
9,2023,357,81,16,0,14,58,44,0,120,.227,.325,.389,.714
10,2014,244,59,9,1,4,23,22,1,67,.242,.316,.336,.652
11,2015,372,104,19,2,13,48,17,0,94,.280,.315,.446,.761
12,2016,565,140,25,2,21,70,51,0,155,.248,.317,.411,.728
13,2017,534,139,25,2,26,82,84,1,147,.260,.367,.461,.828
14,2018,527,149,22,2,34,104,64,7,142,.283,.366,.526,.892
15,2019,575,156,22,2,49,103,70,4,189,.271,.358,.572,.930
16,2020,198,40,8,0,15,38,30,1,67,.202,.312,.470,.782
17,2021,505,100,23,0,31,79,56,0,171,.198,.286,.428,.714
18,2022,543,128,24,2,31,87,73,0,196,.236,.332,.459,.791
19,2023,357,81,16,0,14,58,44,0,120,.227,.325,.389,.714
20,2014,244,59,9,1,4,23,22,1,67,.242,.316,.336,.652
21,2015,372,104,19,2,13,48,17,0,94,.280,.315,.446,.761
22,2016,565,140,25,2,21,70,51,0,155,.248,.317,.411,.728
23,2017,534,139,25,2,26,82,84,1,147,.260,.367,.461,.828
24,2018,527,149,22,2,34,104,64,7,142,.283,.366,.526,.892
25,2019,575,156,22,2,49,103,70,4,189,.271,.358,.572,.930
26,2020,198,40,8,0,15,38,30,1,67,.202,.312,.470,.782
27,2021,505,100,23,0,31,79,56,0,171,.198,.286,.428,.714
28,2022,543,128,24,2,31,87,73,0,196,.236,.332,.459,.791
29,2023,357,81,16,0,14,58,44,0,120,.227,.325,.389,.714
