,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
1,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
2,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
3,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
4,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
5,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
6,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
7,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
8,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
9,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
10,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
11,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
12,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
13,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
14,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
15,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
16,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
17,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
18,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
19,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
20,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
21,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
22,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
23,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
24,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
25,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
26,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
27,2021,86,16,3,0,2,5,6,0,28,.186,.247,.291,.538
28,2022,176,45,9,1,5,23,18,3,53,.256,.335,.403,.738
29,2023,42,8,2,0,0,2,6,0,11,.190,.292,.238,.530
30,2019,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
31,2020,50,13,4,0,1,6,4,0,16,.260,.315,.400,.715
