,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2011,187,42,6,1,9,18,20,1,57,.225,.306,.412,.718
1,2012,411,113,27,6,7,56,54,5,106,.275,.360,.421,.781
2,2013,509,147,39,4,17,67,52,4,125,.289,.360,.481,.841
3,2014,214,52,8,0,12,27,18,2,64,.243,.306,.449,.755
4,2015,492,138,33,5,18,68,56,2,147,.280,.356,.478,.834
5,2016,542,149,41,8,17,82,104,4,148,.275,.394,.474,.868
6,2017,382,92,27,3,18,51,66,2,104,.241,.355,.469,.824
7,2018,399,101,18,2,14,46,49,6,107,.253,.342,.414,.756
8,2019,526,123,32,3,17,57,83,3,127,.234,.339,.403,.742
9,2020,149,46,13,1,9,30,30,1,36,.309,.425,.591,1.016
10,2021,325,89,14,2,29,59,48,3,103,.274,.378,.597,.975
11,2022,254,54,9,1,8,23,37,2,81,.213,.326,.350,.676
12,2023,219,55,17,0,8,24,41,1,96,.251,.370,.438,.808
13,2011,187,42,6,1,9,18,20,1,57,.225,.306,.412,.718
14,2012,411,113,27,6,7,56,54,5,106,.275,.360,.421,.781
15,2013,509,147,39,4,17,67,52,4,125,.289,.360,.481,.841
16,2014,214,52,8,0,12,27,18,2,64,.243,.306,.449,.755
17,2015,492,138,33,5,18,68,56,2,147,.280,.356,.478,.834
18,2016,542,149,41,8,17,82,104,4,148,.275,.394,.474,.868
19,2017,382,92,27,3,18,51,66,2,104,.241,.355,.469,.824
20,2018,399,101,18,2,14,46,49,6,107,.253,.342,.414,.756
21,2019,526,123,32,3,17,57,83,3,127,.234,.339,.403,.742
22,2020,149,46,13,1,9,30,30,1,36,.309,.425,.591,1.016
23,2021,325,89,14,2,29,59,48,3,103,.274,.378,.597,.975
24,2022,254,54,9,1,8,23,37,2,81,.213,.326,.350,.676
25,2023,219,55,17,0,8,24,41,1,96,.251,.370,.438,.808
26,2011,187,42,6,1,9,18,20,1,57,.225,.306,.412,.718
27,2012,411,113,27,6,7,56,54,5,106,.275,.360,.421,.781
28,2013,509,147,39,4,17,67,52,4,125,.289,.360,.481,.841
29,2014,214,52,8,0,12,27,18,2,64,.243,.306,.449,.755
30,2015,492,138,33,5,18,68,56,2,147,.280,.356,.478,.834
31,2016,542,149,41,8,17,82,104,4,148,.275,.394,.474,.868
32,2017,382,92,27,3,18,51,66,2,104,.241,.355,.469,.824
33,2018,399,101,18,2,14,46,49,6,107,.253,.342,.414,.756
34,2019,526,123,32,3,17,57,83,3,127,.234,.339,.403,.742
35,2020,149,46,13,1,9,30,30,1,36,.309,.425,.591,1.016
36,2021,325,89,14,2,29,59,48,3,103,.274,.378,.597,.975
37,2022,254,54,9,1,8,23,37,2,81,.213,.326,.350,.676
38,2023,219,55,17,0,8,24,41,1,96,.251,.370,.438,.808
39,2011,187,42,6,1,9,18,20,1,57,.225,.306,.412,.718
40,2012,411,113,27,6,7,56,54,5,106,.275,.360,.421,.781
41,2013,509,147,39,4,17,67,52,4,125,.289,.360,.481,.841
42,2014,214,52,8,0,12,27,18,2,64,.243,.306,.449,.755
43,2015,492,138,33,5,18,68,56,2,147,.280,.356,.478,.834
44,2016,542,149,41,8,17,82,104,4,148,.275,.394,.474,.868
45,2017,382,92,27,3,18,51,66,2,104,.241,.355,.469,.824
