,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
1,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
2,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
3,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
4,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
5,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
6,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
7,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
8,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
9,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
10,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
11,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
12,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
13,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
14,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
15,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
16,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
17,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
18,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
19,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
20,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
21,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
22,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
23,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
24,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
25,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
26,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
27,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
28,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
29,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
30,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
31,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
32,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
33,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
34,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
35,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
36,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
37,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
38,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
39,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
40,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
41,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
42,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
43,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
44,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
45,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
46,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
47,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
48,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
49,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
50,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
51,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
52,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
53,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
54,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
55,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
56,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
57,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
58,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
59,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
60,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
61,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
62,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
63,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
64,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
65,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
66,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
67,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
68,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
69,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
70,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
71,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
72,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
73,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
74,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
75,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
76,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
77,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
78,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
79,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
80,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
81,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
82,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
83,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
84,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
85,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
86,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
87,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
88,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
89,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
90,2016,222,70,12,4,7,24,15,0,59,.315,.359,.500,.859
91,2018,249,68,11,3,16,48,19,4,68,.273,.325,.534,.859
92,2019,374,113,28,5,15,61,28,0,110,.302,.353,.524,.877
93,2020,93,17,2,2,0,9,4,0,28,.183,.222,.247,.469
94,2021,205,43,11,0,4,18,10,0,59,.210,.247,.322,.569
95,2023,9,1,0,0,1,1,0,0,2,.111,.111,.444,.555
