,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
1,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
2,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
3,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
4,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
5,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
6,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
7,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
8,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
9,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
10,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
11,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
12,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
13,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
14,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
15,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
16,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
17,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
18,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
19,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
20,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
21,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
22,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
23,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
24,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
25,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
26,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
27,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
28,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
29,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
30,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
31,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
32,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
33,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
34,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
35,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
36,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
37,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
38,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
39,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
40,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
41,2020,22,3,1,0,0,3,0,0,7,.136,.174,.182,.356
42,2021,99,23,8,0,5,10,6,0,32,.232,.280,.465,.745
43,2022,150,35,3,0,9,18,8,0,48,.233,.284,.433,.717
44,2023,28,5,1,0,2,4,2,0,11,.179,.233,.429,.662
45,2019,48,12,4,0,3,6,5,1,19,.250,.321,.521,.842
